Origen_Continente;Origen;Destino;Destino_Provincia;Anyo;Mes;Mes_Nombre;Tiempo_Medio_Estancia;Gasto_Medio_Diario_PorVisitante;Total_Turistas;Total_Pernoctaciones
Europa;Italia;Andalucía;Almería;2020;10;Octubre;11,3;50,45;1422;16069
Europa;Italia;Andalucía;Almería;2020;11;Noviembre;10,3;50,45;1650;16995
Europa;Italia;Andalucía;Almería;2020;12;Diciembre;11,8;50,45;1888;22278
Europa;Noruega;Andalucía;Almería;2020;1;Enero;11,6;68,6;182;2111
Europa;Noruega;Andalucía;Almería;2020;2;Febrero;10,5;68,6;309;3245
Europa;Noruega;Andalucía;Almería;2020;3;Marzo;14,1;68,6;247;3483
Europa;Noruega;Andalucía;Almería;2020;4;Abril;16,6;68,6;40;664
Europa;Noruega;Andalucía;Almería;2020;5;Mayo;10,8;68,6;38;410
Europa;Noruega;Andalucía;Almería;2020;6;Junio;8,5;68,6;43;366
Europa;Noruega;Andalucía;Almería;2020;7;Julio;12,2;68,6;103;1257
Europa;Noruega;Andalucía;Almería;2020;8;Agosto;14,1;68,6;82;1156
Europa;Noruega;Andalucía;Almería;2020;9;Septiembre;13,1;68,6;50;655
Europa;Noruega;Andalucía;Almería;2020;10;Octubre;7,9;68,6;45;356
Europa;Noruega;Andalucía;Almería;2020;11;Noviembre;13,7;68,6;47;644
Europa;Noruega;Andalucía;Almería;2020;12;Diciembre;12,8;68,6;59;755
Europa;Países Bajos;Andalucía;Almería;2020;1;Enero;10,1;56,73;5293;53459
Europa;Países Bajos;Andalucía;Almería;2020;2;Febrero;8,9;56,73;5612;49947
Europa;Países Bajos;Andalucía;Almería;2020;3;Marzo;13,9;56,73;5888;81843
Europa;Países Bajos;Andalucía;Almería;2020;4;Abril;13,2;56,73;2891;38161
Europa;Países Bajos;Andalucía;Almería;2020;5;Mayo;11,6;56,73;3647;42305
Europa;Países Bajos;Andalucía;Almería;2020;6;Junio;7,1;56,73;4266;30289
Europa;Países Bajos;Andalucía;Almería;2020;7;Julio;11,1;56,73;7037;78111
Europa;Países Bajos;Andalucía;Almería;2020;8;Agosto;10,8;56,73;10264;110851
Europa;Países Bajos;Andalucía;Almería;2020;9;Septiembre;12,9;56,73;5758;74278
Europa;Países Bajos;Andalucía;Almería;2020;10;Octubre;13,6;56,73;6196;84266
Europa;Países Bajos;Andalucía;Almería;2020;11;Noviembre;14;56,73;4083;57162
Europa;Países Bajos;Andalucía;Almería;2020;12;Diciembre;14,5;56,73;3786;54897
Europa;Polonia;Andalucía;Almería;2020;1;Enero;7;42,02;1006;7042
Europa;Polonia;Andalucía;Almería;2020;2;Febrero;6,7;42,02;1014;6794
Europa;Polonia;Andalucía;Almería;2020;3;Marzo;8,1;42,02;671;5435
Europa;Polonia;Andalucía;Almería;2020;4;Abril;7,3;42,02;338;2467
Europa;Polonia;Andalucía;Almería;2020;5;Mayo;6,2;42,02;431;2672
Europa;Polonia;Andalucía;Almería;2020;6;Junio;6,1;42,02;452;2757
Europa;Polonia;Andalucía;Almería;2020;7;Julio;7,9;42,02;554;4377
Europa;Polonia;Andalucía;Almería;2020;8;Agosto;9,2;42,02;689;6339
Europa;Polonia;Andalucía;Almería;2020;9;Septiembre;7,3;42,02;548;4000
Europa;Polonia;Andalucía;Almería;2020;10;Octubre;7,9;42,02;564;4456
Europa;Polonia;Andalucía;Almería;2020;11;Noviembre;6,6;42,02;698;4607
Europa;Polonia;Andalucía;Almería;2020;12;Diciembre;7,9;42,02;705;5570
Europa;Portugal;Andalucía;Almería;2020;1;Enero;10,4;58,38;356;3702
Europa;Portugal;Andalucía;Almería;2020;2;Febrero;10,4;58,38;312;3245
Europa;Portugal;Andalucía;Almería;2020;3;Marzo;14,4;58,38;252;3629
Europa;Portugal;Andalucía;Almería;2020;4;Abril;13,5;58,38;86;1161
Europa;Portugal;Andalucía;Almería;2020;5;Mayo;13,7;58,38;141;1932
Europa;Portugal;Andalucía;Almería;2020;6;Junio;9,1;58,38;160;1456
Europa;Portugal;Andalucía;Almería;2020;7;Julio;11;58,38;373;4103
Europa;Portugal;Andalucía;Almería;2020;8;Agosto;10,9;58,38;614;6693
Europa;Portugal;Andalucía;Almería;2020;9;Septiembre;10,8;58,38;407;4396
Europa;Portugal;Andalucía;Almería;2020;10;Octubre;11,7;58,38;311;3639
Europa;Portugal;Andalucía;Almería;2020;11;Noviembre;12,9;58,38;248;3199
Europa;Portugal;Andalucía;Almería;2020;12;Diciembre;14,1;58,38;286;4033
Europa;Reino Unido;Andalucía;Almería;2020;1;Enero;11,5;66,3;9070;104305
Europa;Reino Unido;Andalucía;Almería;2020;2;Febrero;10;66,3;8987;89870
Europa;Reino Unido;Andalucía;Almería;2020;3;Marzo;15,5;66,3;8907;138059
Europa;Reino Unido;Andalucía;Almería;2020;4;Abril;19,4;66,3;2377;46114
Europa;Reino Unido;Andalucía;Almería;2020;5;Mayo;19,8;66,3;2282;45184
Europa;Reino Unido;Andalucía;Almería;2020;6;Junio;9,9;66,3;2570;25443
Europa;Reino Unido;Andalucía;Almería;2020;7;Julio;11;66,3;5932;65252
Europa;Reino Unido;Andalucía;Almería;2020;8;Agosto;15,3;66,3;6565;100445
Europa;Reino Unido;Andalucía;Almería;2020;9;Septiembre;14,7;66,3;5506;80938
Europa;Reino Unido;Andalucía;Almería;2020;10;Octubre;16,4;66,3;5074;83214
Europa;Reino Unido;Andalucía;Almería;2020;11;Noviembre;18,2;66,3;3909;71144
Europa;Reino Unido;Andalucía;Almería;2020;12;Diciembre;17,9;66,3;4207;75305
Europa;Rumanía;Andalucía;Almería;2020;1;Enero;11,8;63,11;733;8649
Europa;Rumanía;Andalucía;Almería;2020;2;Febrero;11;63,11;793;8723
Europa;Rumanía;Andalucía;Almería;2020;3;Marzo;12,7;63,11;548;6960
Europa;Rumanía;Andalucía;Almería;2020;4;Abril;8,7;63,11;456;3967
Europa;Rumanía;Andalucía;Almería;2020;5;Mayo;11;63,11;390;4290
Europa;Rumanía;Andalucía;Almería;2020;6;Junio;7,5;63,11;420;3150
Europa;Rumanía;Andalucía;Almería;2020;7;Julio;10,9;63,11;470;5123
Europa;Rumanía;Andalucía;Almería;2020;8;Agosto;10,7;63,11;587;6281
Europa;Rumanía;Andalucía;Almería;2020;9;Septiembre;9,5;63,11;524;4978
Europa;Rumanía;Andalucía;Almería;2020;10;Octubre;10,8;63,11;527;5692
Europa;Rumanía;Andalucía;Almería;2020;11;Noviembre;8,4;63,11;595;4998
Europa;Rumanía;Andalucía;Almería;2020;12;Diciembre;10,9;63,11;447;4872
Europa;Rusia;Andalucía;Almería;2020;1;Enero;6,1;88,86;258;1574
Europa;Rusia;Andalucía;Almería;2020;2;Febrero;6,6;88,86;210;1386
Europa;Rusia;Andalucía;Almería;2020;3;Marzo;6,4;88,86;288;1843
Europa;Rusia;Andalucía;Almería;2020;4;Abril;5,7;88,86;208;1186
Europa;Rusia;Andalucía;Almería;2020;5;Mayo;5,5;88,86;170;935
Europa;Rusia;Andalucía;Almería;2020;6;Junio;3,9;88,86;212;827
Europa;Rusia;Andalucía;Almería;2020;7;Julio;6,4;88,86;187;1197
Europa;Rusia;Andalucía;Almería;2020;8;Agosto;7,7;88,86;124;955
Europa;Rusia;Andalucía;Almería;2020;9;Septiembre;6,2;88,86;179;1110
Europa;Rusia;Andalucía;Almería;2020;10;Octubre;6,1;88,86;220;1342
Europa;Rusia;Andalucía;Almería;2020;11;Noviembre;4,6;88,86;229;1053
Europa;Rusia;Andalucía;Almería;2020;12;Diciembre;4,9;88,86;250;1225
Europa;Suecia;Andalucía;Almería;2020;1;Enero;15,5;59,07;2850;44175
Europa;Suecia;Andalucía;Almería;2020;2;Febrero;13;59,07;2689;34957
Europa;Suecia;Andalucía;Almería;2020;3;Marzo;15,7;59,07;3146;49392
Europa;Suecia;Andalucía;Almería;2020;4;Abril;11;59,07;1936;21296
Europa;Suecia;Andalucía;Almería;2020;5;Mayo;10,8;59,07;1883;20336
Europa;Suecia;Andalucía;Almería;2020;6;Junio;7,2;59,07;2068;14890
Europa;Suecia;Andalucía;Almería;2020;7;Julio;13,4;59,07;2587;34666
Europa;Suecia;Andalucía;Almería;2020;8;Agosto;14,7;59,07;2671;39264
Europa;Suecia;Andalucía;Almería;2020;9;Septiembre;11,6;59,07;2461;28548
Europa;Suecia;Andalucía;Almería;2020;10;Octubre;15,8;59,07;2659;42012
Europa;Suecia;Andalucía;Almería;2020;11;Noviembre;11,1;59,07;2376;26374
Europa;Suecia;Andalucía;Almería;2020;12;Diciembre;14,4;59,07;2607;37541
Europa;Suiza;Andalucía;Almería;2020;1;Enero;11,3;122,28;634;7164
Europa;Suiza;Andalucía;Almería;2020;2;Febrero;9,3;122,28;413;3841
Europa;Suiza;Andalucía;Almería;2020;3;Marzo;12,6;122,28;315;3969
Europa;Suiza;Andalucía;Almería;2020;4;Abril;20,1;122,28;47;945
Europa;Suiza;Andalucía;Almería;2020;5;Mayo;17,9;122,28;60;1074
Europa;Suiza;Andalucía;Almería;2020;6;Junio;9;122,28;60;540
Europa;Suiza;Andalucía;Almería;2020;7;Julio;9,2;122,28;404;3717
Europa;Suiza;Andalucía;Almería;2020;8;Agosto;13,1;122,28;505;6616
Europa;Suiza;Andalucía;Almería;2020;9;Septiembre;14,6;122,28;147;2146
Europa;Suiza;Andalucía;Almería;2020;10;Octubre;13,2;122,28;133;1756
Europa;Suiza;Andalucía;Almería;2020;11;Noviembre;17,8;122,28;127;2261
Europa;Suiza;Andalucía;Almería;2020;12;Diciembre;13,7;122,28;221;3028
Europa;Turquía;Andalucía;Almería;2020;1;Enero;4,7;66,57;108;508
Europa;Turquía;Andalucía;Almería;2020;2;Febrero;4,7;66,57;95;447
Europa;Turquía;Andalucía;Almería;2020;3;Marzo;4,2;66,57;88;370
Europa;Turquía;Andalucía;Almería;2020;6;Junio;2,3;66,57;142;327
Europa;Turquía;Andalucía;Almería;2020;7;Julio;2,9;66,57;154;447
Europa;Turquía;Andalucía;Almería;2020;8;Agosto;2,6;66,57;158;411
Europa;Turquía;Andalucía;Almería;2020;9;Septiembre;2,2;66,57;189;416
Europa;Turquía;Andalucía;Almería;2020;10;Octubre;2,9;66,57;147;426
Europa;Turquía;Andalucía;Almería;2020;11;Noviembre;2,2;66,57;168;370
Europa;Turquía;Andalucía;Almería;2020;12;Diciembre;2,5;66,57;203;508
Europa;Alemania;Andalucía;Almería;2022;1;Enero;13,6;85,8;5903;80281
Europa;Alemania;Andalucía;Almería;2022;2;Febrero;15,3;85,8;4021;61521
Europa;Alemania;Andalucía;Almería;2022;3;Marzo;17,1;85,8;5084;86936
Europa;Alemania;Andalucía;Almería;2022;4;Abril;13,4;85,8;4672;62605
Europa;Alemania;Andalucía;Almería;2022;5;Mayo;14,9;85,8;4588;68361
Europa;Alemania;Andalucía;Almería;2022;6;Junio;13,1;85,8;4333;56762
Europa;Alemania;Andalucía;Almería;2022;7;Julio;11,3;85,8;6227;70365
Europa;Alemania;Andalucía;Almería;2022;8;Agosto;13;85,8;6601;85813
Europa;Alemania;Andalucía;Almería;2022;9;Septiembre;12,2;85,8;4735;57767
Europa;Alemania;Andalucía;Almería;2022;10;Octubre;11,9;85,8;6143;73102
Europa;Alemania;Andalucía;Almería;2022;11;Noviembre;13,8;85,8;3269;45112
Europa;Alemania;Andalucía;Almería;2022;12;Diciembre;15,5;85,8;3797;58854
Europa;Andorra;Andalucía;Almería;2022;1;Enero;7,5;99,89;80;600
Europa;Andorra;Andalucía;Almería;2022;3;Marzo;8,2;99,89;52;426
Europa;Andorra;Andalucía;Almería;2022;4;Abril;7,3;99,89;136;993
Europa;Andorra;Andalucía;Almería;2022;5;Mayo;9,2;99,89;77;708
Europa;Andorra;Andalucía;Almería;2022;6;Junio;8,1;99,89;85;689
Europa;Andorra;Andalucía;Almería;2022;7;Julio;8,5;99,89;206;1751
Europa;Andorra;Andalucía;Almería;2022;8;Agosto;9,8;99,89;293;2871
Europa;Andorra;Andalucía;Almería;2022;9;Septiembre;11,7;99,89;219;2562
Europa;Andorra;Andalucía;Almería;2022;10;Octubre;10,1;99,89;87;879
Europa;Andorra;Andalucía;Almería;2022;11;Noviembre;7,9;99,89;70;553
Europa;Andorra;Andalucía;Almería;2022;12;Diciembre;9,2;99,89;46;423
Europa;Austria;Andalucía;Almería;2022;1;Enero;8,6;85,98;1064;9150
Europa;Austria;Andalucía;Almería;2022;2;Febrero;10,9;85,98;683;7445
Europa;Austria;Andalucía;Almería;2022;3;Marzo;9,6;85,98;770;7392
Europa;Austria;Andalucía;Almería;2022;4;Abril;9,9;85,98;671;6643
Europa;Austria;Andalucía;Almería;2022;5;Mayo;12,9;85,98;1097;14151
Europa;Austria;Andalucía;Almería;2022;6;Junio;9,5;85,98;657;6242
Europa;Austria;Andalucía;Almería;2022;7;Julio;10,8;85,98;772;8338
Europa;Austria;Andalucía;Almería;2022;8;Agosto;11,2;85,98;1302;14582
Europa;Austria;Andalucía;Almería;2022;9;Septiembre;9,8;85,98;715;7007
Europa;Austria;Andalucía;Almería;2022;10;Octubre;8,9;85,98;866;7707
Europa;Austria;Andalucía;Almería;2022;11;Noviembre;9;85,98;757;6813
Europa;Austria;Andalucía;Almería;2022;12;Diciembre;9,3;85,98;680;6324
Europa;Bélgica;Andalucía;Almería;2022;1;Enero;10,8;85,83;2639;28501
Europa;Bélgica;Andalucía;Almería;2022;2;Febrero;11,4;85,83;1616;18422
Europa;Bélgica;Andalucía;Almería;2022;3;Marzo;11,3;85,83;2500;28250
Europa;Bélgica;Andalucía;Almería;2022;4;Abril;8,5;85,83;4745;40333
Europa;Bélgica;Andalucía;Almería;2022;5;Mayo;9;85,83;3896;35064
Europa;Bélgica;Andalucía;Almería;2022;6;Junio;9,4;85,83;4523;42516
Europa;Bélgica;Andalucía;Almería;2022;7;Julio;7,8;85,83;8078;63008
Europa;Bélgica;Andalucía;Almería;2022;8;Agosto;10;85,83;6409;64090
Europa;Bélgica;Andalucía;Almería;2022;9;Septiembre;8,7;85,83;4086;35548
Europa;Bélgica;Andalucía;Almería;2022;10;Octubre;9,2;85,83;4330;39836
Europa;Bélgica;Andalucía;Almería;2022;11;Noviembre;10,1;85,83;2614;26401
Europa;Bélgica;Andalucía;Almería;2022;12;Diciembre;12,5;85,83;1639;20488
Europa;Dinamarca;Andalucía;Almería;2022;1;Enero;10;75,37;693;6930
Europa;Dinamarca;Andalucía;Almería;2022;2;Febrero;10,5;75,37;583;6122
Europa;Dinamarca;Andalucía;Almería;2022;3;Marzo;11,6;75,37;796;9234
Europa;Dinamarca;Andalucía;Almería;2022;4;Abril;10,7;75,37;544;5821
Europa;Dinamarca;Andalucía;Almería;2022;5;Mayo;13,8;75,37;723;9977
Europa;Dinamarca;Andalucía;Almería;2022;6;Junio;12,6;75,37;516;6502
Europa;Dinamarca;Andalucía;Almería;2022;7;Julio;8,9;75,37;666;5927
Europa;Dinamarca;Andalucía;Almería;2022;8;Agosto;12,6;75,37;571;7195
Europa;Dinamarca;Andalucía;Almería;2022;9;Septiembre;9,6;75,37;556;5338
Europa;Dinamarca;Andalucía;Almería;2022;10;Octubre;9,2;75,37;689;6339
Europa;Dinamarca;Andalucía;Almería;2022;11;Noviembre;10,7;75,37;632;6762
Europa;Dinamarca;Andalucía;Almería;2022;12;Diciembre;10,4;75,37;595;6188
Europa;Finlandia;Andalucía;Almería;2022;1;Enero;8,9;57,45;117;1041
Europa;Finlandia;Andalucía;Almería;2022;2;Febrero;7,2;57,45;111;799
Europa;Finlandia;Andalucía;Almería;2022;3;Marzo;8,7;57,45;233;2027
Europa;Finlandia;Andalucía;Almería;2022;4;Abril;9,4;57,45;182;1711
Europa;Finlandia;Andalucía;Almería;2022;5;Mayo;8,2;57,45;95;779
Europa;Finlandia;Andalucía;Almería;2022;6;Junio;7,8;57,45;112;874
Europa;Finlandia;Andalucía;Almería;2022;7;Julio;7,4;57,45;92;681
Europa;Finlandia;Andalucía;Almería;2022;8;Agosto;8,7;57,45;94;818
Europa;Finlandia;Andalucía;Almería;2022;9;Septiembre;6,2;57,45;116;719
Europa;Finlandia;Andalucía;Almería;2022;10;Octubre;5,5;57,45;171;941
Europa;Finlandia;Andalucía;Almería;2022;11;Noviembre;9,9;57,45;344;3406
Europa;Finlandia;Andalucía;Almería;2022;12;Diciembre;11,3;57,45;231;2610
Europa;Francia;Andalucía;Almería;2022;1;Enero;14,1;68,85;6509;91777
Europa;Francia;Andalucía;Almería;2022;2;Febrero;13;68,85;5591;72683
Europa;Francia;Andalucía;Almería;2022;3;Marzo;14,2;68,85;6739;95694
Europa;Francia;Andalucía;Almería;2022;4;Abril;13,6;68,85;7790;105944
Europa;Francia;Andalucía;Almería;2022;5;Mayo;11,7;68,85;8833;103346
Europa;Francia;Andalucía;Almería;2022;6;Junio;10,9;68,85;7916;86284
Europa;Francia;Andalucía;Almería;2022;7;Julio;6,9;68,85;15820;109158
Europa;Francia;Andalucía;Almería;2022;8;Agosto;9,7;68,85;21367;207260
Europa;Francia;Andalucía;Almería;2022;9;Septiembre;9,5;68,85;7974;75753
Europa;Francia;Andalucía;Almería;2022;10;Octubre;9,6;68,85;9510;91296
Europa;Francia;Andalucía;Almería;2022;11;Noviembre;10,4;68,85;7159;74454
Europa;Francia;Andalucía;Almería;2022;12;Diciembre;11,1;68,85;6134;68087
Europa;Irlanda;Andalucía;Almería;2022;1;Enero;9,5;72,78;814;7733
Europa;Irlanda;Andalucía;Almería;2022;2;Febrero;9,6;72,78;958;9197
Europa;Irlanda;Andalucía;Almería;2022;3;Marzo;10,7;72,78;822;8795
Europa;Irlanda;Andalucía;Almería;2022;4;Abril;7,8;72,78;1620;12636
Europa;Irlanda;Andalucía;Almería;2022;5;Mayo;9,7;72,78;2102;20389
Europa;Irlanda;Andalucía;Almería;2022;6;Junio;8,8;72,78;1772;15594
Europa;Irlanda;Andalucía;Almería;2022;7;Julio;10,3;72,78;1683;17335
Europa;Irlanda;Andalucía;Almería;2022;8;Agosto;11,1;72,78;2095;23255
Europa;Irlanda;Andalucía;Almería;2022;9;Septiembre;10,3;72,78;2072;21342
Europa;Irlanda;Andalucía;Almería;2022;10;Octubre;9,5;72,78;1863;17699
Europa;Irlanda;Andalucía;Almería;2022;11;Noviembre;9,6;72,78;1038;9965
Europa;Irlanda;Andalucía;Almería;2022;12;Diciembre;10,2;72,78;859;8762
Europa;Italia;Andalucía;Almería;2022;1;Enero;9,9;51,29;1490;14751
Europa;Italia;Andalucía;Almería;2022;2;Febrero;9;51,29;1110;9990
Europa;Italia;Andalucía;Almería;2022;3;Marzo;8,9;51,29;1516;13492
Europa;Italia;Andalucía;Almería;2022;4;Abril;7,9;51,29;1629;12869
Europa;Italia;Andalucía;Almería;2022;5;Mayo;7,7;51,29;2338;18003
Europa;Italia;Andalucía;Almería;2022;6;Junio;7,2;51,29;2164;15581
Europa;Italia;Andalucía;Almería;2022;7;Julio;6,9;51,29;2801;19327
Europa;Italia;Andalucía;Almería;2022;8;Agosto;8,7;51,29;3529;30702
Europa;Italia;Andalucía;Almería;2022;9;Septiembre;7,5;51,29;2756;20670
Europa;Italia;Andalucía;Almería;2022;10;Octubre;7,8;51,29;2442;19048
Europa;Italia;Andalucía;Almería;2022;11;Noviembre;7,7;51,29;2502;19265
Europa;Italia;Andalucía;Almería;2022;12;Diciembre;8;51,29;2127;17016
Europa;Noruega;Andalucía;Almería;2022;1;Enero;11,2;80,52;131;1467
Europa;Noruega;Andalucía;Almería;2022;2;Febrero;11,5;80,52;84;966
Europa;Noruega;Andalucía;Almería;2022;3;Marzo;9,5;80,52;159;1511
Europa;Noruega;Andalucía;Almería;2022;4;Abril;7,8;80,52;254;1981
Europa;Noruega;Andalucía;Almería;2022;5;Mayo;8,5;80,52;168;1428
Europa;Noruega;Andalucía;Almería;2022;6;Junio;9,1;80,52;170;1547
Europa;Noruega;Andalucía;Almería;2022;7;Julio;9,6;80,52;536;5146
Europa;Noruega;Andalucía;Almería;2022;8;Agosto;11,9;80,52;284;3380
Europa;Noruega;Andalucía;Almería;2022;9;Septiembre;7;80,52;315;2205
Europa;Noruega;Andalucía;Almería;2022;10;Octubre;7,6;80,52;394;2994
Europa;Noruega;Andalucía;Almería;2022;11;Noviembre;9,9;80,52;236;2336
Europa;Noruega;Andalucía;Almería;2022;12;Diciembre;9,8;80,52;128;1254
Europa;Países Bajos;Andalucía;Almería;2022;1;Enero;11,1;68,2;4915;54557
Europa;Países Bajos;Andalucía;Almería;2022;2;Febrero;10,7;68,2;4291;45914
Europa;Países Bajos;Andalucía;Almería;2022;3;Marzo;11,4;68,2;5028;57319
Europa;Países Bajos;Andalucía;Almería;2022;4;Abril;10,2;68,2;5388;54958
Europa;Países Bajos;Andalucía;Almería;2022;5;Mayo;9,8;68,2;6620;64876
Europa;Países Bajos;Andalucía;Almería;2022;6;Junio;9,5;68,2;6064;57608
Europa;Países Bajos;Andalucía;Almería;2022;7;Julio;7,1;68,2;9105;64646
Europa;Países Bajos;Andalucía;Almería;2022;8;Agosto;9,5;68,2;7464;70908
Europa;Países Bajos;Andalucía;Almería;2022;9;Septiembre;7,8;68,2;6834;53305
Europa;Países Bajos;Andalucía;Almería;2022;10;Octubre;7,9;68,2;7853;62039
Europa;Países Bajos;Andalucía;Almería;2022;11;Noviembre;9;68,2;6616;59544
Europa;Países Bajos;Andalucía;Almería;2022;12;Diciembre;9,9;68,2;5884;58252
Europa;Polonia;Andalucía;Almería;2022;1;Enero;8;52,72;1109;8872
Europa;Polonia;Andalucía;Almería;2022;2;Febrero;7,6;52,72;929;7060
Europa;Polonia;Andalucía;Almería;2022;3;Marzo;6,9;52,72;1002;6914
Europa;Polonia;Andalucía;Almería;2022;4;Abril;7,4;52,72;1172;8673
Europa;Polonia;Andalucía;Almería;2022;5;Mayo;8,1;52,72;1156;9364
Europa;Polonia;Andalucía;Almería;2022;6;Junio;7,5;52,72;1573;11798
Europa;Polonia;Andalucía;Almería;2022;7;Julio;4,5;52,72;2710;12195
Europa;Polonia;Andalucía;Almería;2022;8;Agosto;7,6;52,72;2475;18810
Europa;Polonia;Andalucía;Almería;2022;9;Septiembre;7,6;52,72;1546;11750
Europa;Polonia;Andalucía;Almería;2022;10;Octubre;7;52,72;1358;9506
Europa;Polonia;Andalucía;Almería;2022;11;Noviembre;6,9;52,72;1252;8639
Europa;Polonia;Andalucía;Almería;2022;12;Diciembre;7,2;52,72;1080;7776
Europa;Portugal;Andalucía;Almería;2022;1;Enero;9;82,28;349;3141
Europa;Portugal;Andalucía;Almería;2022;2;Febrero;10,1;82,28;283;2858
Europa;Portugal;Andalucía;Almería;2022;3;Marzo;8,8;82,28;397;3494
Europa;Portugal;Andalucía;Almería;2022;4;Abril;7,7;82,28;411;3165
Europa;Portugal;Andalucía;Almería;2022;5;Mayo;8,6;82,28;450;3870
Europa;Portugal;Andalucía;Almería;2022;6;Junio;7,4;82,28;876;6482
Europa;Portugal;Andalucía;Almería;2022;7;Julio;8,2;82,28;1131;9274
Europa;Portugal;Andalucía;Almería;2022;8;Agosto;8,6;82,28;1727;14852
Europa;Portugal;Andalucía;Almería;2022;9;Septiembre;7,7;82,28;1741;13406
Europa;Portugal;Andalucía;Almería;2022;10;Octubre;7,9;82,28;454;3587
Europa;Portugal;Andalucía;Almería;2022;11;Noviembre;9;82,28;323;2907
Europa;Portugal;Andalucía;Almería;2022;12;Diciembre;10,9;82,28;422;4600
Europa;Reino Unido;Andalucía;Almería;2022;1;Enero;11;77,92;4316;47476
Europa;Reino Unido;Andalucía;Almería;2022;2;Febrero;11,1;77,92;7308;81119
Europa;Reino Unido;Andalucía;Almería;2022;3;Marzo;12,4;77,92;9134;113262
Europa;Reino Unido;Andalucía;Almería;2022;4;Abril;8,4;77,92;18609;156316
Europa;Reino Unido;Andalucía;Almería;2022;5;Mayo;8,9;77,92;18883;168059
Europa;Reino Unido;Andalucía;Almería;2022;6;Junio;8,9;77,92;22586;201015
Europa;Reino Unido;Andalucía;Almería;2022;7;Julio;9,2;77,92;22427;206328
Europa;Reino Unido;Andalucía;Almería;2022;8;Agosto;9,8;77,92;24712;242178
Europa;Reino Unido;Andalucía;Almería;2022;9;Septiembre;8,6;77,92;23203;199546
Europa;Reino Unido;Andalucía;Almería;2022;10;Octubre;8,9;77,92;21514;191475
Europa;Reino Unido;Andalucía;Almería;2022;11;Noviembre;10;77,92;7140;71400
Europa;Reino Unido;Andalucía;Almería;2022;12;Diciembre;10,9;77,92;6166;67209
Europa;Rumanía;Andalucía;Almería;2022;1;Enero;10,3;70,59;503;5181
Europa;Rumanía;Andalucía;Almería;2022;2;Febrero;10,3;70,59;371;3821
Europa;Rumanía;Andalucía;Almería;2022;3;Marzo;8,3;70,59;461;3826
Europa;Rumanía;Andalucía;Almería;2022;4;Abril;10,1;70,59;532;5373
Europa;Rumanía;Andalucía;Almería;2022;5;Mayo;9,1;70,59;611;5560
Europa;Rumanía;Andalucía;Almería;2022;6;Junio;8,7;70,59;615;5351
Europa;Rumanía;Andalucía;Almería;2022;7;Julio;9,6;70,59;956;9178
Europa;Rumanía;Andalucía;Almería;2022;8;Agosto;11,2;70,59;950;10640
Europa;Rumanía;Andalucía;Almería;2022;9;Septiembre;8,9;70,59;743;6613
Europa;Rumanía;Andalucía;Almería;2022;10;Octubre;8,8;70,59;859;7559
Europa;Rumanía;Andalucía;Almería;2022;11;Noviembre;9,7;70,59;629;6101
